id,longitude,latitude
1249,-122.2,39.15
1250,-122.09,39.13
1251,-122.05,39.34
1252,-122.17,39.31
1253,-122.51,39.3
1254,-122.01,39.21
1255,-122.01,39.21
1256,-122.01,39.21
1257,-121.96,39.3
1258,-121.65,38.03
1259,-121.63,38.03
1260,-121.63,38.04
1261,-121.73,38.0
1262,-121.72,38.0
1263,-121.72,37.98
1264,-121.68,37.98
1265,-121.7,37.98
1266,-121.71,37.99
1267,-121.67,37.99
1268,-121.68,37.93
1269,-121.7,37.94
1270,-121.69,37.95
1271,-121.7,37.96
1272,-121.66,37.93
1273,-121.7,37.91
1274,-121.7,37.93
1275,-121.74,37.95
1276,-121.7,37.93
1277,-121.6,37.91
1278,-121.6,37.9
1279,-121.61,37.86
1280,-121.64,37.85
1281,-121.8,38.01
1282,-121.81,38.01
1283,-121.81,38.01
1284,-121.82,38.02
1285,-121.82,38.01
1286,-121.82,38.01
1287,-121.82,38.01
1288,-121.84,38.02
1289,-121.78,38.01
1290,-121.79,38.01
1291,-121.79,38.0
1292,-121.8,38.01
1293,-121.8,38.01
1294,-121.78,38.0
1295,-121.77,38.01
1296,-121.81,37.99
1297,-121.81,37.99
1298,-121.82,37.98
1299,-121.82,38.01
1300,-121.82,38.0
1301,-121.81,38.0
1302,-121.82,38.0
1303,-121.85,38.0
1304,-121.85,38.0
1305,-121.83,38.0
1306,-121.83,38.0
1307,-121.83,37.99
1308,-121.83,37.99
1309,-121.83,37.99
1310,-121.83,38.0
1311,-121.84,37.99
1312,-121.84,37.99
1313,-121.83,37.99
1314,-121.79,38.0
1315,-121.79,37.99
1316,-121.79,37.99
1317,-121.8,38.0
1318,-121.8,37.99
1319,-121.77,37.99
1320,-121.88,38.03
1321,-121.9,38.04
1322,-121.86,38.04
1323,-121.87,38.02
1324,-121.88,38.03
1325,-121.9,38.03
1326,-121.88,38.02
1327,-121.89,38.02
1328,-121.9,38.02
1329,-121.87,38.02
1330,-121.88,38.0
1331,-121.88,38.01
1332,-121.89,38.01
1333,-121.88,38.0
1334,-121.86,38.0
1335,-121.86,38.0
1336,-121.89,37.99
1337,-121.88,37.99
1338,-121.87,38.0
1339,-121.87,37.99
1340,-121.89,38.01
1341,-121.9,38.02
1342,-121.9,38.01
1343,-121.92,38.02
1344,-121.89,38.01
1345,-121.9,38.01
1346,-121.9,38.0
1347,-121.9,38.0
1348,-121.92,38.01
1349,-121.93,38.01
1350,-121.93,38.02
1351,-121.95,38.03
1352,-121.94,38.03
1353,-121.96,38.02
1354,-121.95,38.02
1355,-121.94,38.02
1356,-121.92,38.03
1357,-121.92,38.02
1358,-121.91,38.02
1359,-121.97,38.04
1360,-121.97,38.03
1361,-121.98,38.05
1362,-122.02,38.02
1363,-122.0,38.03
1364,-122.14,38.02
1365,-122.14,38.03
1366,-122.13,38.02
1367,-122.13,38.01
1368,-122.14,38.01
1369,-122.13,38.01
1370,-122.13,38.0
1371,-122.16,38.02
1372,-122.11,38.01
1373,-122.11,38.01
1374,-122.12,38.0
1375,-122.12,38.01
1376,-122.12,38.01
1377,-122.12,38.01
1378,-122.09,38.02
1379,-122.1,38.02
1380,-122.07,38.0
1381,-122.09,38.0
1382,-122.11,38.0
1383,-122.08,37.99
1384,-122.09,37.99
1385,-122.11,37.99
1386,-122.11,37.99
1387,-122.08,37.97
1388,-122.09,37.97
1389,-122.11,37.98
1390,-122.09,37.98
1391,-122.12,37.99
1392,-122.1,37.97
1393,-122.1,37.96
1394,-122.1,37.96
1395,-122.07,37.99
1396,-122.07,37.98
1397,-122.07,37.97
1398,-122.07,37.96
1399,-122.06,37.96
1400,-122.08,37.96
1401,-122.06,37.95
1402,-122.07,37.95
1403,-122.08,37.95
1404,-122.08,37.95
1405,-122.07,37.96
1406,-122.06,37.96
1407,-122.05,37.95
1408,-122.05,37.94
1409,-122.06,37.94
1410,-122.07,37.94
1411,-122.07,37.94
1412,-122.08,37.93
1413,-122.08,37.94
1414,-122.07,37.94
1415,-122.09,37.95
1416,-122.09,37.94
1417,-122.04,38.0
1418,-122.04,37.99
1419,-122.04,37.99
1420,-122.05,37.97
1421,-122.06,37.99
1422,-122.06,37.99
1423,-122.05,38.0
1424,-122.05,38.0
1425,-122.03,37.98
1426,-122.04,37.97
1427,-122.03,38.0
1428,-122.03,38.01
1429,-122.04,37.99
1430,-122.03,37.98
1431,-122.02,38.0
1432,-122.03,37.99
1433,-122.02,37.99
1434,-122.03,37.99
1435,-122.03,37.98
1436,-122.01,37.98
1437,-122.01,37.98
1438,-122.0,37.98
1439,-122.0,37.97
1440,-122.01,37.97
1441,-122.02,37.98
1442,-122.02,37.98
1443,-122.0,37.99
1444,-122.0,37.98
1445,-121.99,37.98
1446,-121.99,37.97
1447,-122.0,37.98
1448,-122.0,37.98
1449,-122.01,37.98
1450,-122.01,37.99
1451,-121.95,37.96
1452,-121.97,37.97
1453,-121.97,37.97
1454,-121.97,37.96
1455,-121.96,37.96
1456,-121.96,37.95
1457,-121.98,37.96
1458,-121.97,37.97
1459,-121.98,37.97
1460,-121.98,37.97
1461,-121.99,37.97
1462,-121.99,37.97
1463,-122.0,37.96
1464,-122.0,37.96
1465,-121.96,37.95
1466,-121.97,37.95
1467,-121.98,37.96
1468,-121.99,37.96
1469,-121.99,37.96
1470,-121.98,37.95
1471,-121.98,37.95
1472,-122.01,37.97
1473,-122.02,37.97
1474,-122.03,37.97
1475,-122.04,37.97
1476,-122.03,37.97
1477,-122.04,37.96
1478,-122.04,37.97
1479,-122.04,37.97
1480,-122.04,37.96
1481,-122.05,37.96
1482,-122.04,37.96
1483,-122.04,37.96
1484,-122.05,37.95
1485,-122.05,37.95
1486,-122.01,37.95
1487,-122.02,37.96
1488,-122.03,37.96
1489,-122.03,37.95
1490,-122.02,37.95
1491,-122.03,37.95
1492,-122.02,37.95
1493,-122.02,37.94
1494,-122.01,37.94
1495,-122.02,37.94
1496,-122.01,37.94
1497,-122.01,37.94
1498,-122.0,37.95
1499,-122.01,37.93
1500,-122.04,37.95
1501,-122.04,37.94
1502,-122.05,37.94
1503,-122.04,37.95
1504,-122.05,37.95
1505,-122.03,37.94
1506,-122.03,37.93
1507,-122.05,37.93
1508,-122.05,37.93
1509,-122.05,37.92
1510,-122.02,37.92
1511,-122.03,37.92
1512,-122.01,37.91
1513,-122.03,37.91
1514,-122.06,37.91
1515,-122.06,37.9
1516,-122.06,37.89
1517,-122.07,37.93
1518,-122.07,37.93
1519,-122.07,37.92
1520,-122.08,37.92
1521,-122.08,37.92
1522,-122.07,37.91
1523,-122.07,37.91
1524,-122.08,37.9
1525,-122.09,37.91
1526,-122.07,37.89
1527,-122.08,37.89
1528,-122.08,37.9
1529,-122.07,37.89
1530,-122.07,37.89
1531,-122.06,37.88
1532,-122.05,37.87
1533,-122.05,37.9
1534,-122.05,37.9
1535,-122.05,37.89
1536,-122.04,37.89
1537,-122.05,37.9
1538,-122.04,37.9
1539,-122.02,37.89
1540,-122.04,37.88
1541,-122.03,37.86
1542,-122.04,37.85
1543,-121.94,37.73
1544,-121.94,37.73
1545,-121.93,37.73
1546,-121.93,37.73
1547,-121.95,37.74
1548,-121.95,37.74
1549,-121.94,37.75
1550,-121.92,37.73
1551,-121.93,37.74
1552,-121.94,37.75
1553,-121.97,37.79
1554,-121.98,37.8
1555,-121.98,37.8
1556,-121.98,37.81
1557,-121.96,37.81
1558,-121.97,37.8
1559,-121.94,37.8
1560,-121.97,37.79
1561,-121.95,37.78
1562,-121.96,37.76
1563,-121.94,37.76
1564,-121.93,37.76
1565,-121.92,37.74
1566,-121.93,37.78
1567,-121.96,37.74
1568,-121.97,37.76
1569,-121.97,37.77
1570,-121.98,37.74
1571,-122.02,37.84
1572,-122.01,37.83
1573,-122.0,37.82
1574,-121.99,37.82
1575,-122.03,37.83
1576,-121.99,37.77
1577,-121.99,37.81
1578,-122.02,37.8
1579,-122.03,37.87
1580,-122.02,37.88
1581,-122.02,37.87
1582,-122.03,37.86
1583,-122.0,37.86
1584,-121.97,37.87
1585,-121.96,37.84
1586,-122.0,37.84
1587,-121.96,37.85
1588,-121.99,37.83
1589,-121.98,37.82
1590,-121.95,37.81
1591,-122.1,37.93
1592,-122.12,37.94
1593,-122.1,37.9
1594,-122.14,37.9
1595,-122.12,37.91
1596,-122.09,37.89
1597,-122.1,37.89
1598,-122.11,37.89
1599,-122.11,37.88
1600,-122.12,37.88
1601,-122.12,37.89
1602,-122.13,37.89
1603,-122.13,37.87
1604,-122.14,37.88
1605,-122.07,37.88
1606,-122.08,37.88
1607,-122.08,37.88
1608,-122.08,37.87
1609,-122.06,37.85
1610,-122.07,37.86
1611,-122.06,37.86
1612,-122.07,37.86
1613,-122.08,37.87
1614,-122.1,37.88
1615,-122.09,37.86
1616,-122.11,37.87
1617,-122.12,37.85
1618,-122.08,37.84
1619,-122.12,37.81
1620,-122.12,37.82
1621,-122.11,37.83
1622,-122.08,37.82
1623,-122.14,37.86
1624,-122.14,37.85
1625,-122.14,37.84
1626,-122.16,37.83
1627,-122.16,37.86
1628,-122.18,37.88
1629,-122.18,37.86
1630,-122.16,37.89
1631,-122.17,37.88
1632,-122.17,37.88
1633,-122.17,37.87
1634,-122.22,37.88
1635,-122.2,37.89
1636,-122.2,37.88
1637,-122.18,37.91
1638,-122.2,37.9
1639,-122.18,37.9
1640,-122.18,37.89
1641,-121.84,37.98
1642,-121.81,37.97
1643,-121.78,37.97
1644,-121.83,37.95
1645,-121.94,37.83
1646,-121.89,37.82
1647,-121.91,37.81
1648,-121.82,37.81
1649,-121.96,37.99
1650,-121.96,37.94
1651,-121.96,37.95
1652,-121.95,37.94
1653,-121.97,37.93
1654,-122.01,37.92
1655,-122.01,37.92
1656,-121.99,37.92
1657,-121.93,37.89
1658,-121.92,37.96
1659,-121.94,37.95
1660,-121.91,37.93
1661,-121.94,37.94
1662,-121.94,37.93
1663,-121.93,37.93
1664,-121.93,37.93
1665,-121.95,37.94
1666,-122.25,38.02
1667,-122.25,38.03
1668,-122.21,38.02
1669,-122.2,37.96
1670,-122.23,38.06
1671,-122.23,38.05
1672,-122.21,38.06
1673,-122.2,38.04
1674,-122.26,38.03
1675,-122.27,38.04
1676,-122.26,38.03
1677,-122.26,38.04
1678,-122.25,38.05
1679,-122.32,38.06
1680,-122.28,38.0
1681,-122.29,38.0
1682,-122.36,38.03
1683,-122.3,38.0
1684,-122.31,38.0
1685,-122.31,38.01
1686,-122.28,37.99
1687,-122.26,37.98
1688,-122.27,37.99
1689,-122.27,37.98
1690,-122.26,38.02
1691,-122.24,38.01
1692,-122.24,38.01
1693,-122.25,38.0
1694,-122.26,38.0
1695,-122.26,38.0
1696,-122.27,38.0
1697,-122.27,38.0
1698,-122.26,38.0
1699,-122.29,37.98
1700,-122.28,37.96
1701,-122.27,37.97
1702,-122.3,37.97
1703,-122.3,37.97
1704,-122.29,37.97
1705,-122.3,37.97
1706,-122.29,37.94
1707,-122.32,37.95
1708,-122.31,37.94
1709,-122.31,37.94
1710,-122.32,37.95
1711,-122.31,37.99
1712,-122.3,37.98
1713,-122.32,37.97
1714,-122.32,38.01
1715,-122.33,38.0
1716,-122.31,38.0
1717,-122.32,37.99
1718,-122.32,38.0
1719,-122.34,37.99
1720,-122.33,37.98
1721,-122.33,37.99
1722,-122.39,38.0
1723,-122.36,37.96
1724,-122.36,37.96
1725,-122.36,37.95
1726,-122.37,37.95
1727,-122.37,37.95
1728,-122.37,37.96
1729,-122.41,37.98
1730,-122.34,37.98
1731,-122.35,37.98
1732,-122.34,37.97
1733,-122.35,37.96
1734,-122.35,37.97
1735,-122.35,37.97
1736,-122.32,37.97
1737,-122.32,37.97
1738,-122.33,37.97
1739,-122.33,37.98
1740,-122.33,37.97
1741,-122.34,37.97
1742,-122.33,37.96
1743,-122.35,37.96
1744,-122.35,37.96
1745,-122.35,37.96
1746,-122.35,37.95
1747,-122.35,37.96
1748,-122.36,37.96
1749,-122.32,37.96
1750,-122.32,37.96
1751,-122.32,37.95
1752,-122.33,37.95
1753,-122.34,37.96
1754,-122.34,37.96
1755,-122.32,37.94
1756,-122.32,37.94
1757,-122.32,37.93
1758,-122.33,37.95
1759,-122.33,37.94
1760,-122.33,37.94
1761,-122.33,37.94
1762,-122.33,37.94
1763,-122.33,37.94
1764,-122.34,37.95
1765,-122.33,37.95
1766,-122.33,37.95
1767,-122.34,37.95
1768,-122.34,37.95
1769,-122.34,37.95
1770,-122.34,37.95
1771,-122.35,37.95
1772,-122.35,37.95
1773,-122.36,37.95
1774,-122.34,37.94
1775,-122.34,37.94
1776,-122.34,37.94
1777,-122.34,37.94
1778,-122.35,37.94
1779,-122.35,37.94
1780,-122.35,37.94
1781,-122.36,37.95
1782,-122.36,37.94
1783,-122.36,37.94
1784,-122.36,37.94
1785,-122.36,37.94
1786,-122.37,37.94
1787,-122.35,37.93
1788,-122.35,37.93
1789,-122.36,37.94
1790,-122.36,37.93
1791,-122.37,37.94
1792,-122.37,37.93
1793,-122.38,37.91
1794,-122.42,37.93
1795,-122.41,37.94
1796,-122.34,37.93
1797,-122.35,37.93
1798,-122.36,37.93
1799,-122.36,37.93
1800,-122.37,37.93
1801,-122.33,37.91
1802,-122.35,37.92
1803,-122.36,37.92
1804,-122.35,37.91
1805,-122.33,37.93
1806,-122.33,37.93
1807,-122.34,37.93
1808,-122.34,37.93
1809,-122.35,37.93
1810,-122.32,37.92
1811,-122.33,37.92
1812,-122.32,37.92
1813,-122.32,37.91
1814,-122.31,37.91
1815,-122.31,37.91
1816,-122.31,37.91
1817,-122.31,37.93
1818,-122.31,37.93
1819,-122.32,37.93
1820,-122.32,37.94
1821,-122.3,37.92
1822,-122.29,37.92
1823,-122.29,37.92
1824,-122.3,37.93
1825,-122.31,37.93
1826,-122.32,37.93
1827,-122.31,37.92
1828,-122.31,37.92
1829,-122.31,37.92
1830,-122.32,37.92
1831,-122.31,37.92
1832,-122.3,37.92
1833,-122.31,37.91
1834,-122.3,37.91
1835,-122.3,37.91
1836,-122.3,37.9
1837,-122.3,37.9
1838,-122.3,37.9
1839,-122.3,37.9
1840,-122.29,37.92
1841,-122.29,37.91
1842,-122.29,37.91
1843,-122.29,37.91
1844,-122.29,37.9
1845,-122.28,37.91
1846,-122.28,37.9
1847,-122.28,37.9
1848,-122.28,37.91
1849,-122.27,37.91
1850,-122.28,37.91
1851,-124.17,41.8
1852,-124.3,41.8
1853,-124.23,41.75
1854,-124.21,41.77
1855,-124.19,41.78
1856,-124.22,41.73
1857,-124.21,41.75
1858,-124.17,41.76
1859,-124.16,41.74
1860,-124.14,41.95
1861,-124.16,41.92
1862,-124.3,41.84
1863,-124.15,41.81
1864,-123.91,41.68
1865,-123.83,41.88
1866,-123.92,41.54
1867,-119.94,38.96
1868,-119.95,38.95
1869,-119.95,38.95
1870,-119.95,38.95
1871,-119.94,38.95
1872,-119.95,38.94
1873,-119.93,38.94
1874,-119.97,38.94
1875,-119.97,38.93
1876,-119.98,38.96
1877,-119.96,38.94
1878,-119.96,38.94
1879,-119.96,38.93
1880,-119.94,38.92
1881,-119.98,38.94
1882,-119.98,38.94
1883,-119.99,38.94
1884,-119.99,38.94
1885,-119.99,38.93
1886,-119.98,38.93
1887,-119.98,38.93
1888,-119.98,38.92
1889,-119.98,38.92
1890,-120.0,38.93
1891,-120.01,38.93
1892,-120.0,38.92
1893,-120.0,38.92
1894,-120.01,38.92
1895,-120.01,38.92
1896,-120.02,38.91
1897,-120.02,38.92
1898,-120.01,38.91
1899,-120.01,38.91
1900,-120.01,38.89
1901,-120.0,38.9
1902,-119.99,38.88
1903,-119.98,38.9
1904,-119.92,38.91
1905,-120.0,38.87
1906,-119.96,38.84
1907,-120.02,38.76
1908,-120.04,38.86
1909,-120.03,38.89
1910,-120.02,38.86
1911,-120.13,39.06
1912,-120.16,39.04
1913,-120.16,39.01
1914,-120.06,39.01
1915,-120.1,38.91
1916,-120.97,38.91
1917,-121.04,38.81
1918,-120.72,38.94
1919,-120.88,38.91
1920,-120.92,38.86
1921,-120.87,38.83
1922,-120.84,38.81
1923,-120.81,38.89
1924,-120.79,38.83
1925,-120.71,38.85
1926,-120.5,38.87
1927,-120.3,38.9
1928,-121.09,38.68
1929,-121.08,38.67
1930,-121.07,38.66
1931,-121.06,38.7
1932,-121.0,38.58
1933,-121.01,38.73
1934,-120.99,38.69
1935,-121.02,38.66
1936,-120.99,38.67
1937,-120.98,38.67
1938,-120.98,38.66
1939,-120.98,38.68
1940,-120.95,38.69
1941,-120.96,38.66
1942,-120.97,38.65
1943,-120.93,38.65
1944,-120.91,38.62
1945,-120.95,38.79
1946,-120.93,38.77
1947,-120.91,38.73
1948,-120.87,38.71
1949,-120.84,38.77
1950,-120.86,38.75
1951,-120.83,38.74
1952,-120.84,38.73
1953,-120.81,38.73
1954,-120.78,38.74
1955,-120.81,38.74
1956,-120.76,38.76
1957,-120.76,38.73
1958,-120.78,38.73
1959,-120.81,38.73
1960,-120.78,38.72
1961,-120.67,38.76
1962,-120.7,38.75
1963,-120.71,38.73
1964,-120.58,38.77
1965,-120.58,38.77
1966,-120.6,38.76
1967,-120.59,38.76
1968,-120.63,38.75
1969,-120.7,38.69
1970,-120.63,38.73
1971,-120.62,38.71
1972,-120.63,38.68
1973,-120.54,38.75
1974,-120.76,38.6
1975,-120.66,38.61
1976,-120.72,38.57
1977,-120.59,38.53
1978,-120.44,38.61
1979,-120.32,38.71
1980,-120.08,38.8
1981,-120.88,38.58
1982,-120.84,38.63
1983,-120.81,38.67
1984,-120.76,38.65
1985,-120.85,38.69
1986,-120.79,38.7
1987,-119.81,36.73
1988,-119.81,36.73
1989,-119.81,36.74
1990,-119.79,36.73
1991,-119.8,36.73
1992,-119.8,36.72
1993,-119.81,36.72
1994,-119.81,36.73
1995,-119.77,36.73
1996,-119.77,36.72
1997,-119.78,36.73
1998,-119.77,36.73
1999,-119.77,36.75
2000,-119.77,36.74
2001,-119.78,36.74
2002,-119.78,36.75
2003,-119.78,36.75
2004,-119.79,36.74
2005,-119.79,36.74
2006,-119.8,36.74
2007,-119.8,36.75
2008,-119.79,36.75
2009,-119.82,36.74
2010,-119.82,36.72
2011,-119.82,36.72
2012,-119.83,36.73
2013,-119.83,36.72
2014,-119.83,36.71
2015,-119.79,36.72
2016,-119.8,36.71
2017,-119.81,36.71
2018,-119.8,36.72
2019,-119.8,36.72
2020,-119.79,36.7
2021,-119.8,36.7
2022,-119.81,36.7
2023,-119.78,36.72
2024,-119.79,36.72
2025,-119.78,36.71
2026,-119.74,36.71
2027,-119.76,36.71
2028,-119.76,36.72
2029,-119.75,36.71
2030,-119.74,36.73
2031,-119.74,36.72
2032,-119.75,36.72
2033,-119.76,36.73
2034,-119.76,36.73
2035,-119.75,36.73
2036,-119.74,36.73
2037,-119.69,36.75
2038,-119.67,36.74
2039,-119.69,36.74
2040,-119.69,36.75
2041,-119.67,36.73
2042,-119.69,36.73
2043,-119.69,36.74
2044,-119.69,36.71
2045,-119.67,36.72
2046,-119.73,36.73
2047,-119.72,36.73
2048,-119.72,36.72
2049,-119.73,36.72
2050,-119.73,36.73
2051,-119.71,36.73
2052,-119.72,36.71
2053,-119.73,36.72
2054,-119.73,36.68
2055,-119.69,36.69
2056,-119.76,36.68
2057,-119.67,36.65
2058,-119.63,36.64
2059,-119.65,36.62
2060,-119.68,36.63
2061,-119.74,36.65
2062,-119.68,36.62
2063,-119.73,36.62
2064,-119.73,36.59
2065,-119.8,36.68
2066,-119.78,36.65
2067,-119.82,36.64
2068,-119.8,36.65
2069,-119.89,36.73
2070,-119.87,36.72
2071,-119.89,36.7
2072,-119.85,36.74
2073,-119.84,36.77
2074,-119.83,36.76
2075,-119.82,36.75
2076,-119.84,36.75
2077,-119.83,36.75
2078,-119.81,36.76
2079,-119.81,36.76
2080,-119.81,36.75
2081,-119.82,36.76
2082,-119.82,36.76
2083,-119.8,36.76
2084,-119.8,36.75
2085,-119.81,36.76
2086,-119.8,36.76
2087,-119.79,36.76
2088,-119.79,36.75
2089,-119.8,36.75
2090,-119.79,36.76
2091,-119.78,36.76
2092,-119.78,36.75
2093,-119.78,36.75
2094,-119.78,36.76
2095,-119.76,36.76
2096,-119.76,36.75
2097,-119.76,36.75
2098,-119.77,36.76
2099,-119.77,36.76
2100,-119.77,36.76
2101,-119.76,36.75
2102,-119.76,36.74
2103,-119.77,36.74
2104,-119.77,36.74
2105,-119.77,36.75
2106,-119.76,36.75
2107,-119.74,36.75
2108,-119.74,36.74
2109,-119.75,36.74
2110,-119.75,36.75
2111,-119.75,36.75
2112,-119.74,36.76
2113,-119.74,36.76
2114,-119.75,36.76
2115,-119.75,36.76
2116,-119.72,36.76
2117,-119.72,36.75
2118,-119.73,36.76
2119,-119.72,36.75
2120,-119.73,36.74
2121,-119.73,36.75
2122,-119.7,36.75
2123,-119.71,36.74
2124,-119.71,36.76
2125,-119.7,36.8
2126,-119.71,36.79
2127,-119.71,36.77
2128,-119.73,36.8
2129,-119.72,36.8
2130,-119.72,36.8
2131,-119.71,36.8
2132,-119.71,36.8
2133,-119.71,36.81
2134,-119.7,36.8
2135,-119.71,36.8
2136,-119.72,36.8
2137,-119.73,36.8
2138,-119.72,36.81
2139,-119.73,36.77
2140,-119.74,36.77
2141,-119.75,36.77
2142,-119.75,36.78
2143,-119.75,36.78
2144,-119.74,36.78
2145,-119.76,36.77
2146,-119.76,36.77
2147,-119.77,36.77
2148,-119.77,36.78
2149,-119.77,36.78
2150,-119.77,36.77
2151,-119.78,36.77
2152,-119.78,36.78
2153,-119.79,36.77
2154,-119.8,36.77
2155,-119.8,36.78
2156,-119.79,36.78
2157,-119.79,36.77
2158,-119.81,36.78
2159,-119.81,36.77
2160,-119.81,36.77
2161,-119.81,36.77
2162,-119.81,36.78
2163,-119.82,36.78
2164,-119.82,36.77
2165,-119.82,36.77
2166,-119.83,36.77
2167,-119.83,36.77
2168,-119.83,36.78
2169,-119.87,36.79
2170,-119.87,36.79
2171,-119.89,36.79
2172,-119.87,36.78
2173,-119.85,36.78
2174,-119.86,36.78
2175,-119.85,36.77
2176,-119.85,36.77
2177,-119.85,36.76
2178,-119.85,36.75
2179,-119.87,36.76
2180,-119.9,36.79
2181,-119.89,36.76
2182,-119.92,36.77
2183,-120.08,36.79
2184,-120.21,36.77
2185,-120.1,36.66
2186,-119.98,36.74
2187,-120.0,36.7
2188,-120.04,36.74
2189,-120.05,36.72
2190,-120.08,36.72
2191,-120.06,36.72
2192,-120.07,36.74
2193,-119.95,36.8
2194,-119.99,36.8
2195,-120.02,36.8
2196,-120.04,36.79
2197,-119.91,36.83
2198,-119.88,36.81
2199,-119.88,36.85
2200,-119.87,36.83
2201,-119.85,36.83
2202,-119.85,36.83
2203,-119.86,36.82
2204,-119.85,36.82
2205,-119.85,36.82
2206,-119.85,36.82
2207,-119.88,36.83
2208,-119.86,36.81
2209,-119.87,36.81
2210,-119.85,36.81
2211,-119.85,36.8
2212,-119.85,36.8
2213,-119.86,36.8
2214,-119.84,36.85
2215,-119.85,36.84
2216,-119.84,36.84
2217,-119.84,36.83
2218,-119.83,36.83
2219,-119.82,36.83
2220,-119.84,36.83
2221,-119.82,36.83
2222,-119.84,36.82
2223,-119.83,36.82
2224,-119.82,36.82
2225,-119.82,36.81
2226,-119.84,36.81
2227,-119.78,36.86
2228,-119.77,36.86
2229,-119.77,36.85
2230,-119.77,36.84
2231,-119.77,36.84
2232,-119.78,36.84
2233,-119.78,36.85
2234,-119.78,36.86
2235,-119.79,36.85
2236,-119.79,36.84
2237,-119.8,36.86
2238,-119.81,36.85
2239,-119.82,36.84
2240,-119.82,36.84
2241,-119.81,36.83
2242,-119.81,36.83
2243,-119.78,36.83
2244,-119.79,36.82
2245,-119.8,36.83
2246,-119.79,36.83
2247,-119.79,36.82
2248,-119.78,36.82
2249,-119.8,36.82
2250,-119.81,36.81
2251,-119.8,36.8
2252,-119.81,36.8
2253,-119.83,36.8
2254,-119.82,36.8
2255,-119.81,36.8
2256,-119.83,36.8
2257,-119.84,36.8
2258,-119.84,36.8
2259,-119.83,36.79
2260,-119.83,36.78
2261,-119.84,36.78
2262,-119.84,36.79
2263,-119.83,36.79
2264,-119.81,36.78
2265,-119.81,36.78
2266,-119.82,36.78
2267,-119.82,36.79
2268,-119.82,36.79
2269,-119.81,36.79
2270,-119.79,36.79
2271,-119.79,36.78
2272,-119.8,36.78
2273,-119.81,36.79
2274,-119.8,36.79
2275,-119.79,36.81
2276,-119.78,36.8
2277,-119.79,36.8
2278,-119.79,36.81
2279,-119.77,36.79
2280,-119.78,36.78
2281,-119.79,36.79
2282,-119.79,36.79
2283,-119.78,36.79
2284,-119.76,36.79
2285,-119.76,36.78
2286,-119.77,36.79
2287,-119.76,36.79
2288,-119.74,36.79
2289,-119.75,36.78
2290,-119.76,36.8
2291,-119.77,36.8
2292,-119.78,36.8
2293,-119.76,36.8
2294,-119.77,36.8
2295,-119.74,36.8
2296,-119.75,36.8
2297,-119.75,36.8
2298,-119.76,36.81
2299,-119.77,36.81
2300,-119.76,36.82
2301,-119.77,36.81
2302,-119.78,36.82
2303,-119.78,36.83
2304,-119.76,36.83
2305,-119.76,36.83
2306,-119.77,36.83
2307,-119.77,36.83
2308,-119.76,36.83
2309,-119.75,36.83
2310,-119.74,36.83
2311,-119.77,36.91
2312,-119.75,36.87
2313,-119.74,36.85
2314,-119.7,36.94
2315,-119.71,36.88
2316,-119.69,36.86
2317,-119.69,36.85
2318,-119.67,36.89
2319,-119.7,36.83
2320,-119.7,36.82
2321,-119.7,36.81
2322,-119.71,36.83
2323,-119.71,36.83
2324,-119.73,36.83
2325,-119.73,36.83
2326,-119.71,36.82
2327,-119.71,36.81
