ocean_proximity,longitude,latitude
<1H OCEAN,-122,37.84
INLAND,-121.96,37.85
<1H OCEAN,-121.99,37.83
<1H OCEAN,-121.98,37.82
<1H OCEAN,-121.95,37.81
NEAR BAY,-122.1,37.93
NEAR BAY,-122.12,37.94
NEAR BAY,-122.1,37.9
NEAR BAY,-122.14,37.9
NEAR BAY,-122.12,37.91
NEAR BAY,-122.09,37.89
NEAR BAY,-122.1,37.89
NEAR BAY,-122.11,37.89
NEAR BAY,-122.11,37.88
NEAR BAY,-122.12,37.88
NEAR BAY,-122.12,37.89
NEAR BAY,-122.13,37.89
NEAR BAY,-122.13,37.87
NEAR BAY,-122.14,37.88
NEAR BAY,-122.07,37.88
NEAR BAY,-122.08,37.88
NEAR BAY,-122.08,37.87
NEAR BAY,-122.06,37.85
NEAR BAY,-122.07,37.86
NEAR BAY,-122.06,37.86
NEAR BAY,-122.1,37.88
NEAR BAY,-122.09,37.86
NEAR BAY,-122.11,37.87
NEAR BAY,-122.12,37.85
NEAR BAY,-122.08,37.84
NEAR BAY,-122.12,37.81
NEAR BAY,-122.12,37.82
NEAR BAY,-122.11,37.83
NEAR BAY,-122.08,37.82
NEAR BAY,-122.14,37.86
NEAR BAY,-122.14,37.85
NEAR BAY,-122.14,37.84
NEAR BAY,-122.16,37.83
NEAR BAY,-122.16,37.86
NEAR BAY,-122.18,37.88
NEAR BAY,-122.18,37.86
NEAR BAY,-122.16,37.89
NEAR BAY,-122.17,37.88
NEAR BAY,-122.17,37.87
NEAR BAY,-122.22,37.88
NEAR BAY,-122.2,37.89
NEAR BAY,-122.2,37.88
NEAR BAY,-122.18,37.91
NEAR BAY,-122.2,37.9
NEAR BAY,-122.18,37.9
NEAR BAY,-122.18,37.89
INLAND,-121.84,37.98
INLAND,-121.81,37.97
INLAND,-121.78,37.97
INLAND,-121.83,37.95
INLAND,-121.94,37.83
INLAND,-121.89,37.82
INLAND,-121.91,37.81
INLAND,-121.82,37.81
INLAND,-121.96,37.99
INLAND,-121.96,37.94
INLAND,-121.95,37.94
INLAND,-121.97,37.93
NEAR BAY,-122.01,37.92
INLAND,-121.99,37.92
INLAND,-121.93,37.89
INLAND,-121.92,37.96
INLAND,-121.94,37.95
INLAND,-121.91,37.93
INLAND,-121.94,37.94
INLAND,-121.94,37.93
INLAND,-121.93,37.93
NEAR BAY,-122.25,38.02
NEAR BAY,-122.25,38.03
NEAR BAY,-122.21,38.02
NEAR BAY,-122.2,37.96
NEAR BAY,-122.23,38.06
NEAR BAY,-122.23,38.05
NEAR BAY,-122.21,38.06
NEAR BAY,-122.2,38.04
NEAR BAY,-122.26,38.03
NEAR BAY,-122.27,38.04
NEAR BAY,-122.26,38.04
NEAR BAY,-122.25,38.05
NEAR BAY,-122.32,38.06
NEAR BAY,-122.28,38
NEAR BAY,-122.29,38
NEAR BAY,-122.36,38.03
NEAR BAY,-122.3,38
NEAR BAY,-122.31,38
NEAR BAY,-122.31,38.01
NEAR BAY,-122.28,37.99
NEAR BAY,-122.26,37.98
NEAR BAY,-122.27,37.99
NEAR BAY,-122.27,37.98
NEAR BAY,-122.26,38.02
NEAR BAY,-122.24,38.01
NEAR BAY,-122.25,38
NEAR BAY,-122.26,38
NEAR BAY,-122.27,38
NEAR BAY,-122.29,37.98
NEAR BAY,-122.28,37.96
NEAR BAY,-122.27,37.97
NEAR BAY,-122.3,37.97
NEAR BAY,-122.29,37.97
NEAR BAY,-122.29,37.94
NEAR BAY,-122.32,37.95
NEAR BAY,-122.31,37.94
NEAR BAY,-122.31,37.99
NEAR BAY,-122.3,37.98
NEAR BAY,-122.32,37.97
NEAR BAY,-122.32,38.01
NEAR BAY,-122.33,38
NEAR BAY,-122.32,37.99
NEAR BAY,-122.32,38
NEAR BAY,-122.34,37.99
NEAR BAY,-122.33,37.98
NEAR BAY,-122.33,37.99
NEAR BAY,-122.39,38
NEAR BAY,-122.36,37.96
NEAR BAY,-122.36,37.95
NEAR BAY,-122.37,37.95
NEAR BAY,-122.37,37.96
NEAR BAY,-122.41,37.98
NEAR BAY,-122.34,37.98
NEAR BAY,-122.35,37.98
NEAR BAY,-122.34,37.97
NEAR BAY,-122.35,37.96
NEAR BAY,-122.35,37.97
NEAR BAY,-122.33,37.97
NEAR BAY,-122.33,37.96
NEAR BAY,-122.35,37.95
NEAR BAY,-122.32,37.96
NEAR BAY,-122.33,37.95
NEAR BAY,-122.34,37.96
NEAR BAY,-122.32,37.94
NEAR BAY,-122.32,37.93
NEAR BAY,-122.33,37.94
NEAR BAY,-122.34,37.95
NEAR BAY,-122.34,37.94
NEAR BAY,-122.35,37.94
NEAR BAY,-122.36,37.94
NEAR BAY,-122.37,37.94
NEAR BAY,-122.35,37.93
NEAR BAY,-122.36,37.93
NEAR BAY,-122.37,37.93
NEAR BAY,-122.38,37.91
NEAR BAY,-122.42,37.93
NEAR BAY,-122.41,37.94
NEAR BAY,-122.34,37.93
NEAR BAY,-122.33,37.91
NEAR BAY,-122.35,37.92
NEAR BAY,-122.36,37.92
NEAR BAY,-122.35,37.91
NEAR BAY,-122.33,37.93
NEAR BAY,-122.32,37.92
NEAR BAY,-122.33,37.92
NEAR BAY,-122.32,37.91
NEAR BAY,-122.31,37.91
NEAR BAY,-122.31,37.93
NEAR BAY,-122.3,37.92
NEAR BAY,-122.29,37.92
NEAR BAY,-122.3,37.93
NEAR BAY,-122.31,37.92
NEAR BAY,-122.3,37.91
NEAR BAY,-122.29,37.91
NEAR BAY,-122.28,37.91
NEAR BAY,-122.27,37.91
NEAR OCEAN,-124.17,41.8
NEAR OCEAN,-124.3,41.8
NEAR OCEAN,-124.23,41.75
NEAR OCEAN,-124.21,41.77
NEAR OCEAN,-124.19,41.78
NEAR OCEAN,-124.22,41.73
NEAR OCEAN,-124.21,41.75
NEAR OCEAN,-124.17,41.76
NEAR OCEAN,-124.16,41.74
NEAR OCEAN,-124.14,41.95
NEAR OCEAN,-124.16,41.92
NEAR OCEAN,-124.3,41.84
NEAR OCEAN,-124.15,41.81
<1H OCEAN,-123.91,41.68
<1H OCEAN,-123.83,41.88
NEAR OCEAN,-123.92,41.54
INLAND,-119.94,38.96
INLAND,-119.95,38.95
INLAND,-119.94,38.95
INLAND,-119.95,38.94
INLAND,-119.93,38.94
INLAND,-119.97,38.94
INLAND,-119.97,38.93
INLAND,-119.98,38.96
INLAND,-119.96,38.94
INLAND,-119.96,38.93
INLAND,-119.94,38.92
INLAND,-119.98,38.94
INLAND,-119.99,38.94
INLAND,-119.99,38.93
INLAND,-119.98,38.93
INLAND,-119.98,38.92
INLAND,-120,38.93
INLAND,-120.01,38.93
INLAND,-120,38.92
INLAND,-120.01,38.92
INLAND,-120.02,38.91
INLAND,-120.02,38.92
INLAND,-120.01,38.91
INLAND,-120.01,38.89
INLAND,-120,38.9
INLAND,-119.99,38.88
INLAND,-119.98,38.9
INLAND,-119.92,38.91
INLAND,-120,38.87
INLAND,-119.96,38.84
INLAND,-120.02,38.76
INLAND,-120.04,38.86
INLAND,-120.03,38.89
INLAND,-120.02,38.86
INLAND,-120.13,39.06
INLAND,-120.16,39.04
INLAND,-120.16,39.01
INLAND,-120.06,39.01
INLAND,-120.1,38.91
INLAND,-120.97,38.91
INLAND,-121.04,38.81
INLAND,-120.72,38.94
INLAND,-120.88,38.91
INLAND,-120.92,38.86
INLAND,-120.87,38.83
INLAND,-120.84,38.81
INLAND,-120.81,38.89
INLAND,-120.79,38.83
INLAND,-120.71,38.85
INLAND,-120.5,38.87
INLAND,-120.3,38.9
INLAND,-121.09,38.68
INLAND,-121.08,38.67
INLAND,-121.07,38.66
INLAND,-121.06,38.7
INLAND,-121,38.58
INLAND,-121.01,38.73
INLAND,-120.99,38.69
INLAND,-121.02,38.66
INLAND,-120.99,38.67
INLAND,-120.98,38.67
INLAND,-120.98,38.66
INLAND,-120.98,38.68
INLAND,-120.95,38.69
INLAND,-120.96,38.66
INLAND,-120.97,38.65
INLAND,-120.93,38.65
INLAND,-120.91,38.62
INLAND,-120.95,38.79
INLAND,-120.93,38.77
INLAND,-120.91,38.73
INLAND,-120.87,38.71
INLAND,-120.84,38.77
INLAND,-120.86,38.75
INLAND,-120.83,38.74
INLAND,-120.84,38.73
INLAND,-120.81,38.73
INLAND,-120.78,38.74
INLAND,-120.81,38.74
INLAND,-120.76,38.76
INLAND,-120.76,38.73
INLAND,-120.78,38.73
INLAND,-120.78,38.72
INLAND,-120.67,38.76
INLAND,-120.7,38.75
INLAND,-120.71,38.73
INLAND,-120.58,38.77
INLAND,-120.6,38.76
INLAND,-120.59,38.76
INLAND,-120.63,38.75
INLAND,-120.7,38.69
INLAND,-120.63,38.73
INLAND,-120.62,38.71
INLAND,-120.63,38.68
INLAND,-120.54,38.75
INLAND,-120.76,38.6
INLAND,-120.66,38.61
INLAND,-120.72,38.57
INLAND,-120.59,38.53
INLAND,-120.44,38.61
INLAND,-120.32,38.71
INLAND,-120.08,38.8
INLAND,-120.88,38.58
INLAND,-120.84,38.63
INLAND,-120.81,38.67
INLAND,-120.76,38.65
INLAND,-120.85,38.69
INLAND,-120.79,38.7
INLAND,-119.81,36.73
INLAND,-119.81,36.74
INLAND,-119.79,36.73
INLAND,-119.8,36.73
INLAND,-119.8,36.72
INLAND,-119.81,36.72
INLAND,-119.77,36.73
INLAND,-119.77,36.72
INLAND,-119.78,36.73
INLAND,-119.77,36.75
INLAND,-119.77,36.74
INLAND,-119.78,36.74
INLAND,-119.78,36.75
INLAND,-119.79,36.74
INLAND,-119.8,36.74
INLAND,-119.8,36.75
INLAND,-119.79,36.75
INLAND,-119.82,36.74
INLAND,-119.82,36.72
INLAND,-119.83,36.73
INLAND,-119.83,36.72
INLAND,-119.83,36.71
INLAND,-119.79,36.72
INLAND,-119.8,36.71
INLAND,-119.81,36.71
INLAND,-119.79,36.7
INLAND,-119.8,36.7
INLAND,-119.81,36.7
INLAND,-119.78,36.72
INLAND,-119.78,36.71
INLAND,-119.74,36.71
INLAND,-119.76,36.71
INLAND,-119.76,36.72
INLAND,-119.75,36.71
INLAND,-119.74,36.73
INLAND,-119.74,36.72
INLAND,-119.75,36.72
INLAND,-119.76,36.73
INLAND,-119.75,36.73
INLAND,-119.69,36.75
INLAND,-119.67,36.74
INLAND,-119.69,36.74
INLAND,-119.67,36.73
INLAND,-119.69,36.73
INLAND,-119.69,36.71
INLAND,-119.67,36.72
INLAND,-119.73,36.73
INLAND,-119.72,36.73
INLAND,-119.72,36.72
INLAND,-119.73,36.72
INLAND,-119.71,36.73
INLAND,-119.72,36.71
INLAND,-119.73,36.68
INLAND,-119.69,36.69
INLAND,-119.76,36.68
INLAND,-119.67,36.65
INLAND,-119.63,36.64
INLAND,-119.65,36.62
INLAND,-119.68,36.63
INLAND,-119.74,36.65
INLAND,-119.68,36.62
INLAND,-119.73,36.62
INLAND,-119.73,36.59
INLAND,-119.8,36.68
INLAND,-119.78,36.65
INLAND,-119.82,36.64
INLAND,-119.8,36.65
INLAND,-119.89,36.73
INLAND,-119.87,36.72
INLAND,-119.89,36.7
INLAND,-119.85,36.74
INLAND,-119.84,36.77
INLAND,-119.83,36.76
INLAND,-119.82,36.75
INLAND,-119.84,36.75
INLAND,-119.83,36.75
INLAND,-119.81,36.76
INLAND,-119.81,36.75
INLAND,-119.82,36.76
INLAND,-119.8,36.76
INLAND,-119.79,36.76
INLAND,-119.78,36.76
INLAND,-119.76,36.76
INLAND,-119.76,36.75
INLAND,-119.77,36.76
INLAND,-119.76,36.74
INLAND,-119.74,36.75
INLAND,-119.74,36.74
INLAND,-119.75,36.74
INLAND,-119.75,36.75
INLAND,-119.74,36.76
INLAND,-119.75,36.76
INLAND,-119.72,36.76
INLAND,-119.72,36.75
INLAND,-119.73,36.76
INLAND,-119.73,36.74
INLAND,-119.73,36.75
INLAND,-119.7,36.75
INLAND,-119.71,36.74
INLAND,-119.71,36.76
INLAND,-119.7,36.8
INLAND,-119.71,36.79
INLAND,-119.71,36.77
INLAND,-119.73,36.8
INLAND,-119.72,36.8
INLAND,-119.71,36.8
INLAND,-119.71,36.81
INLAND,-119.72,36.81
INLAND,-119.73,36.77
INLAND,-119.74,36.77
INLAND,-119.75,36.77
INLAND,-119.75,36.78
INLAND,-119.74,36.78
INLAND,-119.76,36.77
INLAND,-119.77,36.77
INLAND,-119.77,36.78
INLAND,-119.78,36.77
INLAND,-119.78,36.78
INLAND,-119.79,36.77
INLAND,-119.8,36.77
INLAND,-119.8,36.78
INLAND,-119.79,36.78
INLAND,-119.81,36.78
INLAND,-119.81,36.77
INLAND,-119.82,36.78
INLAND,-119.82,36.77
INLAND,-119.83,36.77
INLAND,-119.83,36.78
INLAND,-119.87,36.79
INLAND,-119.89,36.79
INLAND,-119.87,36.78
INLAND,-119.85,36.78
INLAND,-119.86,36.78
INLAND,-119.85,36.77
INLAND,-119.85,36.76
INLAND,-119.85,36.75
INLAND,-119.87,36.76
INLAND,-119.9,36.79
INLAND,-119.89,36.76
INLAND,-119.92,36.77
INLAND,-120.08,36.79
INLAND,-120.21,36.77
INLAND,-120.1,36.66
INLAND,-119.98,36.74
INLAND,-120,36.7
INLAND,-120.04,36.74
INLAND,-120.05,36.72
INLAND,-120.08,36.72
INLAND,-120.06,36.72
INLAND,-120.07,36.74
INLAND,-119.95,36.8
INLAND,-119.99,36.8
INLAND,-120.02,36.8
INLAND,-120.04,36.79
INLAND,-119.91,36.83
INLAND,-119.88,36.81
INLAND,-119.88,36.85
INLAND,-119.87,36.83
INLAND,-119.85,36.83
INLAND,-119.86,36.82
INLAND,-119.85,36.82
INLAND,-119.88,36.83
INLAND,-119.86,36.81
INLAND,-119.87,36.81
INLAND,-119.85,36.81
INLAND,-119.85,36.8
INLAND,-119.86,36.8
INLAND,-119.84,36.85
INLAND,-119.85,36.84
INLAND,-119.84,36.84
INLAND,-119.84,36.83
INLAND,-119.83,36.83
INLAND,-119.82,36.83
INLAND,-119.84,36.82
INLAND,-119.83,36.82
INLAND,-119.82,36.82
INLAND,-119.82,36.81
INLAND,-119.84,36.81
INLAND,-119.78,36.86
INLAND,-119.77,36.86
INLAND,-119.77,36.85
INLAND,-119.77,36.84
INLAND,-119.78,36.84
INLAND,-119.78,36.85
INLAND,-119.79,36.85
INLAND,-119.79,36.84
INLAND,-119.8,36.86
INLAND,-119.81,36.85
INLAND,-119.82,36.84
INLAND,-119.81,36.83
INLAND,-119.78,36.83
INLAND,-119.79,36.82
INLAND,-119.8,36.83
INLAND,-119.79,36.83
INLAND,-119.78,36.82
INLAND,-119.8,36.82
INLAND,-119.81,36.81
INLAND,-119.8,36.8
INLAND,-119.81,36.8
INLAND,-119.83,36.8
INLAND,-119.82,36.8
INLAND,-119.84,36.8
INLAND,-119.83,36.79
INLAND,-119.84,36.78
INLAND,-119.84,36.79
INLAND,-119.82,36.79
INLAND,-119.81,36.79
INLAND,-119.79,36.79
INLAND,-119.8,36.79
INLAND,-119.79,36.81
INLAND,-119.78,36.8
INLAND,-119.79,36.8
INLAND,-119.77,36.79
INLAND,-119.78,36.79
INLAND,-119.76,36.79
INLAND,-119.76,36.78
INLAND,-119.74,36.79
INLAND,-119.76,36.8
INLAND,-119.77,36.8
INLAND,-119.74,36.8
INLAND,-119.75,36.8
INLAND,-119.76,36.81
INLAND,-119.77,36.81
INLAND,-119.76,36.82
INLAND,-119.76,36.83
INLAND,-119.77,36.83
INLAND,-119.75,36.83
INLAND,-119.74,36.83
INLAND,-119.77,36.91
INLAND,-119.75,36.87
INLAND,-119.74,36.85
INLAND,-119.7,36.94
INLAND,-119.71,36.88
INLAND,-119.69,36.86
INLAND,-119.69,36.85
INLAND,-119.67,36.89
INLAND,-119.7,36.83
INLAND,-119.7,36.82
INLAND,-119.7,36.81
INLAND,-119.71,36.83
INLAND,-119.73,36.83
INLAND,-119.71,36.82
INLAND,-119.73,36.81
INLAND,-119.72,36.82
INLAND,-119.69,36.83
INLAND,-119.67,36.83
INLAND,-119.68,36.83
INLAND,-119.67,36.82
INLAND,-119.67,36.81
INLAND,-119.68,36.81
INLAND,-119.69,36.82
INLAND,-119.69,36.81
INLAND,-119.68,36.8
INLAND,-119.69,36.8
INLAND,-119.67,36.8
INLAND,-119.69,36.79
INLAND,-119.68,36.79
INLAND,-119.69,36.77
INLAND,-119.68,36.77
INLAND,-119.64,36.85
INLAND,-119.64,36.82
INLAND,-119.63,36.79
INLAND,-119.63,36.76
INLAND,-119.63,36.7
INLAND,-119.53,36.78
INLAND,-119.58,36.83
INLAND,-119.58,36.77
INLAND,-119.59,36.72
INLAND,-119.5,36.74
INLAND,-119.57,36.72
INLAND,-119.56,36.71
INLAND,-119.57,36.71
INLAND,-119.57,36.7
INLAND,-119.56,36.7
INLAND,-119.55,36.7
INLAND,-119.58,36.69
INLAND,-119.55,36.69
INLAND,-119.54,36.7
INLAND,-119.55,36.71
INLAND,-119.55,36.72
INLAND,-119.52,36.71
INLAND,-119.47,36.69
INLAND,-119.41,36.68
INLAND,-119.43,36.63
INLAND,-119.39,36.64
INLAND,-119.4,36.59
INLAND,-119.49,37.1
INLAND,-119.61,36.94
INLAND,-119.57,37.02
INLAND,-119.48,37
INLAND,-119.46,36.91
INLAND,-119.33,36.89
INLAND,-119.21,37.25
INLAND,-118.94,37.13
INLAND,-119.4,37.09
INLAND,-119.34,37.12
INLAND,-119.28,37.11
INLAND,-119.32,37.06
INLAND,-118.91,36.79
INLAND,-119.24,36.8
INLAND,-119.25,36.71
INLAND,-119.12,36.69
INLAND,-119.34,36.62
INLAND,-119.31,36.63
INLAND,-119.31,36.62
INLAND,-119.32,36.62
INLAND,-119.43,36.61
INLAND,-119.44,36.6
INLAND,-119.45,36.6
INLAND,-119.46,36.61
INLAND,-119.45,36.61
INLAND,-119.44,36.61
INLAND,-119.43,36.59
INLAND,-119.44,36.59
INLAND,-119.46,36.6
INLAND,-119.45,36.59
INLAND,-119.44,36.58
INLAND,-119.45,36.58
INLAND,-119.55,36.6
INLAND,-119.54,36.61
INLAND,-119.55,36.61
INLAND,-119.5,36.62
INLAND,-119.49,36.58
INLAND,-119.52,36.61
INLAND,-119.53,36.61
INLAND,-119.6,36.66
INLAND,-119.59,36.64
INLAND,-119.53,36.65
INLAND,-119.63,36.6
INLAND,-119.62,36.58
INLAND,-119.59,36.57
INLAND,-119.6,36.58
INLAND,-119.61,36.58
INLAND,-119.62,36.59
INLAND,-119.61,36.59
INLAND,-119.6,36.57
INLAND,-119.61,36.57
INLAND,-119.63,36.58
INLAND,-119.6,36.56
INLAND,-119.64,36.56
INLAND,-119.61,36.56
INLAND,-119.62,36.56
INLAND,-119.53,36.55
INLAND,-119.54,36.52
INLAND,-119.55,36.51
INLAND,-119.56,36.51
INLAND,-119.55,36.52
INLAND,-119.56,36.53
INLAND,-119.73,36.56
INLAND,-119.67,36.57
INLAND,-119.65,36.51
INLAND,-119.59,36.52
INLAND,-119.73,36.52
INLAND,-119.77,36.44
INLAND,-119.69,36.46
INLAND,-119.69,36.43
INLAND,-119.87,36.54
INLAND,-119.79,36.55
INLAND,-119.81,36.51
INLAND,-119.84,36.54
INLAND,-119.83,36.54
INLAND,-119.89,36.64
INLAND,-119.97,36.57
INLAND,-119.9,36.58
INLAND,-119.81,36.6
INLAND,-119.86,36.45
INLAND,-119.86,36.43
INLAND,-119.85,36.43
INLAND,-119.97,36.44
INLAND,-120.08,36.34
INLAND,-120.1,36.16
INLAND,-120.1,36.21
INLAND,-120.09,36.19
INLAND,-120.27,36.29
INLAND,-120.43,36.18
INLAND,-120.37,36.16
INLAND,-120.36,36.14
INLAND,-120.38,36.15
INLAND,-120.37,36.13
INLAND,-120.37,36.15
INLAND,-120.35,36.16
INLAND,-120.35,36.14
INLAND,-120.36,36.13
INLAND,-120.31,36.65
INLAND,-120.25,36.65
INLAND,-120.18,36.59
INLAND,-120.19,36.61
INLAND,-120.19,36.6
INLAND,-120.22,36.49
INLAND,-120.41,36.77
INLAND,-120.67,36.72
INLAND,-120.51,36.55
INLAND,-120.39,36.78
INLAND,-120.38,36.75
INLAND,-120.38,36.76
INLAND,-120.46,36.87
INLAND,-120.45,36.86
INLAND,-120.44,36.84
INLAND,-120.45,36.85
INLAND,-120.51,36.86
INLAND,-120.55,36.97
INLAND,-120.69,36.84
INLAND,-119.54,36.51
INLAND,-122.2,39.75
INLAND,-122.18,39.75
INLAND,-122.16,39.74
INLAND,-122.19,39.74
INLAND,-122.25,39.79
INLAND,-122.16,39.78
INLAND,-122.13,39.74
INLAND,-122.18,39.7
INLAND,-122.23,39.75
INLAND,-122.74,39.71
INLAND,-122.38,39.68
INLAND,-122.14,39.65
INLAND,-122.18,39.55
INLAND,-122.53,39.5
INLAND,-122.19,39.53
INLAND,-122.2,39.53
INLAND,-122.23,39.53
INLAND,-122.22,39.51
INLAND,-122.2,39.52
INLAND,-122.2,39.51
INLAND,-122.19,39.5
INLAND,-122.04,39.72
INLAND,-122.05,39.6
INLAND,-122.1,39.47
INLAND,-121.94,39.45
INLAND,-122.01,39.74
NEAR OCEAN,-124.17,40.8
NEAR OCEAN,-124.16,40.8
NEAR OCEAN,-124.16,40.79
NEAR OCEAN,-124.16,40.78
NEAR OCEAN,-124.17,40.78
NEAR OCEAN,-124.19,40.78
NEAR OCEAN,-124.18,40.79
NEAR OCEAN,-124.17,40.79
NEAR OCEAN,-124.16,40.77
NEAR OCEAN,-124.17,40.77
NEAR OCEAN,-124.18,40.78
NEAR OCEAN,-124.17,40.75
NEAR OCEAN,-124.17,40.76
NEAR OCEAN,-124.19,40.77
NEAR OCEAN,-124.15,40.81
NEAR OCEAN,-124.14,40.8
NEAR OCEAN,-124.15,40.8
NEAR OCEAN,-124.14,40.79
NEAR OCEAN,-124.15,40.78
NEAR OCEAN,-124.15,40.79
NEAR OCEAN,-124.14,40.78
NEAR OCEAN,-124.14,40.77
NEAR OCEAN,-124.15,40.76
NEAR OCEAN,-124.11,40.81
NEAR OCEAN,-124.13,40.78
NEAR OCEAN,-124.13,40.8
NEAR OCEAN,-124.13,40.79
NEAR OCEAN,-124.06,40.86
NEAR OCEAN,-124.05,40.85
<1H OCEAN,-124.02,40.8
NEAR OCEAN,-124.08,40.86
NEAR OCEAN,-124.09,40.86
NEAR OCEAN,-124.09,40.87
NEAR OCEAN,-124.07,40.87
NEAR OCEAN,-124.08,40.87
NEAR OCEAN,-124.09,40.88
NEAR OCEAN,-124.15,40.88
NEAR OCEAN,-124.1,40.88
NEAR OCEAN,-124.1,40.9
NEAR OCEAN,-124.23,40.81
NEAR OCEAN,-124.06,40.88
<1H OCEAN,-123.74,40.66
NEAR OCEAN,-124.08,40.91
<1H OCEAN,-123.76,41.03
<1H OCEAN,-123.85,41.32
<1H OCEAN,-123.72,41.09
<1H OCEAN,-123.63,41.11
<1H OCEAN,-123.66,41.3
INLAND,-123.52,41.01
NEAR OCEAN,-124.08,41.36
NEAR OCEAN,-124.06,41.13
NEAR OCEAN,-124.14,41.06
NEAR OCEAN,-124.1,41.04
<1H OCEAN,-124.01,40.97
<1H OCEAN,-124,40.92
<1H OCEAN,-124.01,40.89
<1H OCEAN,-123.98,40.88
<1H OCEAN,-123.88,40.93
NEAR OCEAN,-124.16,41.02
NEAR OCEAN,-124.08,40.99
NEAR OCEAN,-124.16,40.95
NEAR OCEAN,-124.11,40.95
NEAR OCEAN,-124.09,40.95
NEAR OCEAN,-124.11,40.93
NEAR OCEAN,-124.08,40.94
NEAR OCEAN,-124.09,40.92
NEAR OCEAN,-124.05,40.94
NEAR OCEAN,-124.1,40.95
NEAR OCEAN,-124.07,40.81
<1H OCEAN,-124.02,40.72
NEAR OCEAN,-124.1,40.73
NEAR OCEAN,-124.17,40.74
NEAR OCEAN,-124.14,40.72
NEAR OCEAN,-124.14,40.67
NEAR OCEAN,-124.19,40.73
NEAR OCEAN,-124.21,40.75
NEAR OCEAN,-124.27,40.69
NEAR OCEAN,-124.18,40.62
NEAR OCEAN,-124.17,40.62
NEAR OCEAN,-124.13,40.62
NEAR OCEAN,-124.16,40.6
NEAR OCEAN,-124.15,40.59
NEAR OCEAN,-124.14,40.6
NEAR OCEAN,-124.14,40.59
<1H OCEAN,-124.05,40.59
<1H OCEAN,-124.09,40.55
<1H OCEAN,-123.96,40.57
INLAND,-123.73,40.48
<1H OCEAN,-124.14,40.58
<1H OCEAN,-124.14,40.57
<1H OCEAN,-124.11,40.57
<1H OCEAN,-124.13,40.55
<1H OCEAN,-124.1,40.5
<1H OCEAN,-124.09,40.44
<1H OCEAN,-124.1,40.47
<1H OCEAN,-124.03,40.45
NEAR OCEAN,-124.26,40.58
NEAR OCEAN,-124.23,40.54
NEAR OCEAN,-124.35,40.54
NEAR OCEAN,-124.25,40.28
NEAR OCEAN,-124.08,40.06
<1H OCEAN,-124,40.22
<1H OCEAN,-123.84,40.28
<1H OCEAN,-123.68,40.24
<1H OCEAN,-123.82,40.16
<1H OCEAN,-123.82,40.12
<1H OCEAN,-123.75,40.11
<1H OCEAN,-123.78,40.05
INLAND,-115.52,33.12
INLAND,-115.52,33.13
INLAND,-115.51,33.12
INLAND,-115.46,33.19
INLAND,-115.51,33.24
INLAND,-115.6,33.2
INLAND,-115.73,33.09
INLAND,-115.62,33.04
INLAND,-115.6,33.04
INLAND,-115.41,32.99
INLAND,-115.59,32.96
INLAND,-115.52,32.98
INLAND,-115.53,32.99
INLAND,-115.51,32.99
INLAND,-115.54,32.99
INLAND,-115.54,32.98
INLAND,-115.55,32.98
INLAND,-115.54,32.97
INLAND,-115.53,32.97
INLAND,-115.56,32.96
INLAND,-115.52,32.97
INLAND,-115.32,32.82
INLAND,-115.39,32.76
INLAND,-115.4,32.86
INLAND,-115.37,32.81
INLAND,-115.37,32.82
INLAND,-115.38,32.82
INLAND,-115.38,32.81
INLAND,-115.57,32.85
INLAND,-115.57,32.84
INLAND,-115.57,32.83
INLAND,-115.59,32.85
INLAND,-115.6,32.87
INLAND,-115.49,32.87
INLAND,-115.64,32.8
INLAND,-115.69,32.79
INLAND,-115.73,32.8
INLAND,-115.72,32.75
INLAND,-115.64,32.75
INLAND,-115.58,32.81
INLAND,-115.55,32.82
INLAND,-115.57,32.8
INLAND,-115.48,32.8
INLAND,-115.52,32.77
INLAND,-115.53,32.73
INLAND,-115.52,32.73
INLAND,-115.5,32.75
INLAND,-115.55,32.8
INLAND,-115.55,32.79
INLAND,-115.54,32.79
INLAND,-115.56,32.8
INLAND,-115.56,32.79
INLAND,-115.56,32.78
INLAND,-115.57,32.79
INLAND,-115.57,32.78
INLAND,-115.55,32.78
INLAND,-115.58,32.78
INLAND,-115.59,32.79
INLAND,-115.58,32.79
INLAND,-115.56,32.76
INLAND,-115.59,32.69
INLAND,-115.49,32.69
INLAND,-115.4,32.7
INLAND,-115.49,32.67
INLAND,-115.48,32.68
INLAND,-115.5,32.68
INLAND,-115.5,32.67
INLAND,-115.51,32.68
INLAND,-115.52,32.67
INLAND,-116.05,33.33
INLAND,-116,33.19
INLAND,-115.88,32.93
INLAND,-116,32.74
INLAND,-115.9,32.69
INLAND,-116.01,33.41
INLAND,-115.99,33.4
INLAND,-115.94,33.38
INLAND,-115.98,33.32
INLAND,-115.91,33.36
INLAND,-115.9,33.34
INLAND,-115.96,33.3
INLAND,-115.95,33.28
INLAND,-115.8,33.26
INLAND,-114.73,33.43
INLAND,-114.98,33.07
INLAND,-115.73,33.36
INLAND,-115.73,33.35
INLAND,-114.65,32.79
INLAND,-114.55,32.8
INLAND,-114.63,32.76
INLAND,-114.66,32.74
INLAND,-118.18,37.35
INLAND,-118.43,37.4
INLAND,-118.6,37.39
INLAND,-118.45,37.25
INLAND,-118.45,37.37
INLAND,-118.42,37.35
INLAND,-118.42,37.36
INLAND,-118.4,37.36
INLAND,-118.39,37.37
